3,11,7,30,30,7,154,0,103,2
3,11,8,37,7,8,154,110,99,3
3,11,3,51,14,6,154,0,88,4
3,11,4,53.5,2.5,6,151,0,78,5
3,11,6,77.5,24,7,154,0,0,6
3,11,2,107.5,30,9,151,80,0,7
3,11,5,0,0,8,154,90,0,0
3,11,9,0,0,6,154,0,0,0
3,11,10,0,0,5,148,0,0,0
3,11,1,0,0,5,159,0,0,0
2,12,5,0,0,4,152,86,94,1
2,12,2,2.5,2.5,5,164,98,102,2
2,12,3,3.75,1.25,4,161,95,99,3
2,12,8,5.75,2,4,140,74,75,4
2,12,11,17.75,12,5,135,74,65,5
2,12,1,23.75,6,4,162,101,86,6
2,12,10,31.75,8,4,141,75,49,7
2,12,6,33.25,1.5,4,150,84,57,8
2,12,9,38.25,5,6,140,74,42,9
2,12,4,52.25,14,7,154,88,42,10
2,12,7,82.25,30,6,140,74,0,11
2,12,12,0,0,6,137,74,0,0
3,9,5,0,0,7,164,0,178,1
3,9,6,10,10,8,164,0,169,2
3,9,2,21,11,7,164,157,156,3
3,9,1,24.5,3.5,7,164,154,155,4
3,9,8,26.5,2,10,164,177,156,5
3,9,4,34.5,8,8,164,166,144,6
3,9,7,45.5,11,11,164,159,137,7
3,9,9,45.75,0.2,6,159,149,127,8
3,9,3,0,0,10,164,146,0,0
2,10,1,0,0,4,164,0,130,1
2,10,10,0.3,0.3,4,159,0,124,2
2,10,9,1.5,1.25,4,159,0,123,3
2,10,7,8.5,7,4,159,119,116,4
2,10,2,9,0.5,4,164,0,123,5
2,10,11,14,5,4,159,113,113,6
2,10,13,23,9,5,152,0,102,7
2,10,5,31,8,4,159,0,94,8
2,10,6,31.25,0.2,4,152,0,93,9
2,10,3,0,0,5,159,0,0,0
3,5,1,0,0,6,161,0,162,1
3,5,6,30,30,6,161,134,132,2
3,5,5,51,21,6,161,0,112,3
3,5,3,0,0,7,161,143,152,
3,5,2,0,0,6,161,137,0,0
2,14,10,0,0,5,148,119,132,1
2,14,15,0.5,0.5,5,140,111,124,2
2,14,13,5.5,5,5,135,113,121,3
2,14,3,10.5,5,6,158,129,133,4
2,14,7,15.5,5,4,154,125,124,5
2,14,9,16,0.5,5,149,120,117,6
2,14,8,17.25,1.25,4,153,124,122,7
2,14,2,40.25,23,7,158,129,102,8
2,14,5,61.25,21,7,149,127,79,9
2,14,12,64.25,3,7,145,116,65,10
2,14,1,88.25,24,5,168,138,64,11
2,14,14,92.25,4,5,140,111,32,12
2,14,4,94.25,2,4,157,128,47,13
2,14,6,0,0,6,155,126,0,0
2,4,2,0,0,5,158,0,139,1
2,4,1,2,2,5,158,137,137,2
2,4,4,4,2,6,154,0,133,3
2,4,3,34,30,6,154,0,106,4
25,12,5,0,0,6,158,126,138,1
25,12,11,1.75,1.75,6,133,109,118,2
25,12,3,18.75,17,5,160,128,121,3
25,12,2,19.25,0.5,4,161,129,122,4
25,12,4,19.5,0.3,7,158,126,118,5
25,12,8,23.5,4,12,146,119,108,6
25,12,9,41.5,18,7,139,114,84,7
25,12,13,43,1.5,7,140,109,97,8
25,12,6,44.5,1.5,9,153,121,110,9
25,12,12,49.5,5,9,140,109,70,10
25,12,7,53,3.5,4,152,120,79,11
25,12,10,83,30,7,145,113,0,12
2,8,7,0,0,3,154,0,121,1
2,8,3,12,12,3,154,0,103,2
2,8,4,15,3,3,154,0,99,3
2,8,5,20,5,3,154,0,94,4
2,8,9,20.75,0.75,3,149,0,89,5
2,8,6,26.75,6,3,154,0,87,6
2,8,8,56.75,30,3,154,0,0,7
2,8,2,57.75,1,3,149,0,0,8
24,10,10,0,0,6,149,104,118,1
24,10,4,7,7,7,158,113,120,2
24,10,8,13,6,8,151,106,107,3
24,10,6,14.25,1.25,7,148,108,109,4
24,10,11,15.25,1,8,142,100,99,5
24,10,7,45.25,30,5,153,108,0,6
24,10,2,0,0,6,157,117,0,
24,10,5,0,0,6,156,111,0,
24,10,1,0,0,6,166,121,0,0
24,10,3,0,0,6,158,113,0,0
2,7,3,0,0,5,161,165,154,1
2,7,1,0.2,0.2,6,161,162,155,2
2,7,6,2.25,2,5,161,146,152,3
2,7,7,5.25,3,7,161,145,149,4
2,7,4,6.25,1,10,161,143,148,5
2,7,5,7.25,1,10,161,166,147,6
2,7,2,16.25,9,4,161,132,142,7
24,17,12,0,0,9,147,104,127,1
24,17,16,2.5,2.5,12,142,99,118,2
24,17,5,6.5,4,7,158,110,125,3
24,17,10,12.5,6,9,155,107,117,4
24,17,3,16.5,4,6,163,115,121,5
24,17,11,33.5,17,8,153,105,93,6
24,17,17,56.5,23,6,144,96,61,7
24,17,4,64.5,8,11,158,110,67,8
24,17,13,67,2.5,8,151,103,58,9
24,17,9,71,4,9,155,107,58,10
24,17,15,0,0,6,151,103,0,
24,17,2,0,0,10,164,116,0,0
24,17,8,0,0,9,153,108,0,0
24,17,6,0,0,8,157,109,0,0
24,17,7,0,0,8,156,108,0,0
24,17,14,0,0,7,151,103,0,0
24,17,1,0,0,11,160,119,0,0
3,12,1,0,0,8,163,130,143,1
3,12,7,5,5,6,153,115,125,2
3,12,5,5.5,0.5,9,155,117,125,3
3,12,4,7.25,1.75,12,155,117,123,4
3,12,12,11.25,4,6,143,108,110,5
3,12,9,12,0.75,7,152,114,115,6
3,12,6,38,26,8,154,116,91,7
3,12,3,55,17,7,156,118,76,8
3,12,13,56.25,1.25,7,144,106,63,9
3,12,11,86.25,30,8,147,109,0,10
3,12,10,0,0,7,145,112,0,
3,12,2,0,0,8,162,124,0,0
3,13,2,0,0,7,162,127,136,1
3,13,13,0.75,0.75,6,140,106,112,2
3,13,11,2.75,2,6,141,107,111,3
3,13,9,3.25,0.5,6,145,111,115,4
3,13,6,20.25,17,7,142,114,105,5
3,13,8,28.25,8,8,148,113,93,6
3,13,7,36.25,8,8,143,113,85,7
3,13,10,43.25,7,8,140,111,75,8
3,13,5,44.75,1.5,8,153,123,86,9
3,13,3,74.75,30,8,159,124,57,10
3,13,12,87.75,13,7,138,107,26,11
3,13,1,0,0,11,157,129,0,0
3,13,4,0,0,6,158,123,0,0
24,11,4,0,0,6,163,110,124,1
24,11,9,1.5,1.5,7,148,95,105,2
24,11,5,19.5,18,10,160,107,99,3
24,11,10,22,2.5,8,148,95,85,4
24,11,6,22.25,0.3,8,159,106,95,5
24,11,11,38.25,16,8,140,87,67,6
24,11,1,53.25,15,9,167,114,92,7
24,11,2,0,0,7,165,112,126,
24,11,8,0,0,9,154,101,0,
24,11,3,0,0,9,161,111,0,0
24,11,7,0,0,8,155,105,0,0
2,17,11,0,0,4,150,0,130,1
2,17,9,2,2,4,145,0,122,2
2,17,17,2.5,0.5,4,150,0,120,3
2,17,7,16.5,14,4,150,0,106,4
2,17,14,18.5,2,4,150,0,105,5
2,17,1,25.5,7,4,156,0,103,6
2,17,13,29.5,4,4,150,0,93,7
2,17,12,30,0.5,4,150,0,100,8
2,17,3,34,4,4,150,0,89,9
2,17,2,34.25,0.2,4,156,0,94,10
2,17,15,40.25,6,4,150,0,82,11
2,17,5,56.25,16,4,150,0,66,12
2,17,8,65.25,9,4,150,0,57,13
2,17,16,71.25,6,4,143,0,51,14
2,17,10,72.75,1.5,4,150,0,50,15
2,17,18,0,0,4,145,0,0,0
2,17,4,0,0,4,150,0,0,0
2,13,3,0,0,8,166,117,139,1
2,13,10,1.25,1.25,13,144,100,118,2
2,13,13,19.25,18,7,146,97,97,3
2,13,2,20.5,1.25,8,167,118,117,4
2,13,8,33.5,13,7,150,101,101,5
2,13,12,41.5,8,10,147,98,76,6
2,13,4,42.25,0.75,8,165,116,93,7
2,13,11,44.75,2.5,11,148,99,74,8
2,13,1,44.75,0.1,9,168,119,93,9
2,13,9,45.25,0.3,10,149,100,74,10
2,13,6,54.25,9,7,154,105,70,11
2,13,7,63.25,9,10,151,102,58,12
2,13,5,0,0,7,158,109,0,0
3,14,3,0,0,6,154,113,134,1
3,14,9,7,7,7,154,107,113,2
3,14,2,13,6,7,163,115,122,3
3,14,4,15.5,2.5,7,160,112,111,4
3,14,6,18.5,3,12,156,109,104,5
3,14,11,19,0.5,8,149,102,96,6
3,14,14,25,6,6,142,95,85,7
3,14,13,26.75,1.75,5,143,96,82,8
3,14,8,34.75,8,7,154,107,85,9
3,14,7,47.75,13,6,155,108,73,10
3,14,10,65.75,18,6,152,105,52,11
3,14,5,67,1.25,5,158,111,67,12
3,14,12,85,18,6,148,101,59,13
3,14,1,115,30,7,166,118,0,14
3,11,6,0,0,11,154,120,130,1
3,11,5,8,8,10,150,121,125,2
3,11,9,19,11,8,148,114,110,3
3,11,4,33,14,9,156,122,106,4
3,11,10,43,10,10,143,109,76,5
3,11,3,47,4,10,160,126,99,6
3,11,11,0,0,13,140,106,0,0
3,11,7,0,0,11,152,118,0,0
3,11,2,0,0,9,161,127,0,0
3,11,8,0,0,10,149,115,0,0
3,11,1,0,0,6,164,130,0,0
2,18,6,0,0,5,152,0,125,1
2,18,13,2.5,2.5,5,152,0,123,2
2,18,16,5,2.5,5,152,0,120,3
2,18,9,19,14,6,152,0,110,4
2,18,8,20.75,1.75,5,152,0,104,5
2,18,11,23.25,2.5,5,152,0,103,6
2,18,1,28.25,5,5,158,117,109,7
2,18,10,51.25,23,6,152,0,74,8
2,18,15,52.75,1.5,7,152,0,72,9
2,18,12,53.25,0.5,6,152,0,72,10
2,18,3,54.25,1,7,152,0,81,11
2,18,2,65.25,11,5,149,0,60,12
2,18,7,71.25,6,9,147,0,54,13
2,18,18,101.25,30,7,147,0,0,14
2,18,5,109.25,8,6,152,0,0,15
2,18,14,0,0,6,152,0,0,0
2,18,4,0,0,5,147,0,0,0
2,18,17,0,0,5,140,0,0,0
2,7,6,0,0,5,156,0,116,1
2,7,1,0.3,0.3,10,161,0,122,2
2,7,2,12.25,12,6,161,124,111,3
2,7,7,13.75,1.5,5,156,0,102,4
2,7,5,24.75,11,8,157,75,92,5
2,7,4,32.75,8,8,152,0,84,6
2,7,3,36.75,4,10,157,0,80,7
25,14,3,0,0,5,158,0,116,1
25,14,10,1.5,1.5,5,152,0,108,2
25,14,2,4,2.5,5,158,102,111,3
25,14,4,33,29,5,152,0,83,4
25,14,12,50,17,6,147,0,59,5
25,14,8,58,8,8,152,89,51,6
25,14,6,60,2,6,152,0,49,7
25,14,5,60,0.1,6,152,0,49,8
25,14,13,66,6,6,147,0,38,9
25,14,9,0,0,7,152,69,0,0
25,14,14,0,0,6,147,0,0,0
25,14,7,0,0,7,152,0,0,0
25,14,11,0,0,6,152,0,0,0
25,14,1,0,0,5,158,0,0,0
24,11,9,0,0,7,143,90,120,1
24,11,10,12,12,9,142,89,99,2
24,11,1,20,8,6,166,113,116,3
24,11,7,24,4,8,146,93,91,4
24,11,3,27,3,6,159,106,100,5
24,11,8,41,14,8,144,91,76,6
24,11,4,0,0,9,157,104,0,
24,11,11,0,0,8,140,87,0,
24,11,2,0,0,5,159,115,0,
24,11,5,0,0,8,149,96,0,0
24,11,6,0,0,8,147,94,0,0
3,9,3,0,0,10,153,113,139,1
3,9,1,9,9,9,166,121,137,2
3,9,6,15,6,8,154,109,118,3
3,9,2,16.25,1.25,8,163,118,127,4
3,9,4,20.25,4,7,157,112,115,5
3,9,9,27.25,7,12,151,106,108,6
3,9,7,47.25,20,9,154,109,100,7
3,9,5,0,0,11,155,110,0,0
3,9,8,0,0,9,151,106,0,0
3,14,3,0,0,10,162,113,128,1
3,14,13,5,5,14,135,92,98,2
3,14,7,18,13,8,156,107,101,3
3,14,8,19.25,1.25,7,155,106,99,4
3,14,2,21.75,2.5,7,162,113,103,5
3,14,9,23,1.25,12,153,104,93,6
3,14,11,34,11,8,150,102,82,7
3,14,6,34.25,0.2,7,157,108,89,8
3,14,1,42.25,8,6,164,115,85,9
3,14,4,50.25,8,7,160,111,73,10
3,14,12,59.25,9,8,142,101,53,11
3,14,10,0,0,9,151,102,0,0
3,14,14,0,0,6,137,92,0,0
3,14,5,0,0,7,151,109,0,0
2,17,16,0,0,4,142,0,105,1
2,17,2,5,5,6,153,0,104,2
2,17,3,6.25,1.25,5,158,0,102,3
2,17,1,8.25,2,5,158,0,100,4
2,17,17,10,1.75,4,147,0,88,5
2,17,6,13.5,3.5,5,158,0,96,6
2,17,11,23.5,10,5,153,0,80,7
2,17,14,27,3.5,4,147,0,74,8
2,17,7,28,1,5,153,0,81,9
2,17,12,29.75,1.75,6,153,0,74,10
2,17,13,29.75,0.1,5,146,0,74,11
2,17,10,44.75,15,5,158,0,64,12
2,17,4,52.75,8,5,158,0,56,13
2,17,5,61.75,9,5,158,0,47,14
2,17,9,63.75,2,5,158,0,45,15
2,17,15,84.75,21,4,147,0,13,16
2,17,8,114.75,30,5,158,0,0,17
2,16,5,0,0,5,158,0,107,1
2,16,9,0.5,0.5,5,158,0,104,2
2,16,12,7.5,7,5,148,0,94,3
2,16,4,9,1.5,5,158,0,96,4
2,16,3,9.5,0.5,6,158,0,97,5
2,16,10,11.5,2,5,158,0,95,6
2,16,15,17.5,6,5,148,0,82,7
2,16,8,20.5,3,6,155,0,84,8
2,16,11,22.5,2,5,158,0,82,9
2,16,14,22.75,0.3,6,146,0,81,10
2,16,1,30.75,8,5,155,0,74,11
2,16,16,43.75,13,4,147,0,50,12
2,16,2,45.75,2,5,158,0,59,13
2,16,6,60.75,15,5,158,0,44,14
2,16,13,81.75,21,5,153,0,18,15
2,16,7,111.75,30,5,155,0,0,16
2,13,11,0,0,6,145,114,130,1
2,13,3,2,2,5,159,127,142,2
2,13,10,4.5,2.5,5,146,115,127,3
2,13,5,8,3.5,7,156,124,133,4
2,13,9,15,7,6,146,115,116,5
2,13,1,15.75,0.75,6,161,136,137,6
2,13,8,16.75,1,8,145,119,118,7
2,13,6,17.25,0.5,9,152,121,120,8
2,13,2,19.25,2,8,154,129,127,9
2,13,7,26.25,7,6,151,120,112,10
2,13,13,32.25,6,8,135,109,93,11
2,13,4,0,0,5,158,126,0,
2,13,12,0,0,5,137,109,0,0
24,13,6,0,0,9,156,121,147,1
24,13,10,17,17,11,152,112,120,2
24,13,13,23,6,8,140,100,100,3
24,13,9,29,6,8,154,114,108,4
24,13,4,51,22,10,162,122,94,5
24,13,12,67,16,13,144,104,60,6
24,13,1,0,0,10,166,126,0,0
24,13,8,0,0,7,155,115,0,
24,13,7,0,0,9,156,116,0,0
24,13,2,0,0,7,165,125,0,0
24,13,5,0,0,8,162,122,0,0
24,13,11,0,0,9,152,112,0,0
24,13,3,0,0,8,162,122,0,0
2,9,2,0,0,6,164,127,136,1
2,9,1,0.5,0.5,5,164,0,133,2
2,9,5,13.5,13,6,157,0,113,3
2,9,6,15.5,2,5,157,0,111,4
2,9,7,21.5,6,6,157,0,105,5
2,9,3,23,1.5,5,157,0,104,6
2,9,8,24.25,1.25,5,157,0,102,7
2,9,9,26,1.75,4,148,0,94,8
2,9,4,38,12,5,157,0,89,9
3,4,3,0,0,10,153,157,155,1
3,4,1,2,2,7,161,165,164,2
3,4,4,7,5,8,144,151,143,3
3,4,2,21,14,6,153,157,138,4
3,6,2,0,0,7,164,139,142,1
3,6,1,5,5,8,164,127,133,2
3,6,3,6.75,1.75,8,157,0,123,3
3,6,5,9.25,2.5,7,157,113,121,4
3,6,4,39.25,30,7,157,78,0,5
3,6,6,69.25,30,9,152,0,0,6
3,5,5,0,0,8,161,0,111,1
3,5,1,1,1,8,172,0,117,2
3,5,4,12,11,7,161,0,99,3
3,5,3,15,3,11,169,0,100,4
3,5,2,28,13,13,168,0,90,5
3,15,2,0,0,8,157,146,157,1
3,15,1,0.75,0.75,8,164,153,163,2
3,15,11,2,1.25,10,143,132,141,3
3,15,15,3,1,10,135,129,139,4
3,15,7,13,10,7,146,135,135,5
3,15,4,16.5,3.5,7,154,143,138,6
3,15,16,17,0.5,8,140,129,123,7
3,15,9,20,3,11,145,134,125,8
3,15,17,44,24,10,137,131,98,9
3,15,10,47,3,8,143,132,96,10
3,15,5,47.25,0.3,10,151,140,104,11
3,15,12,53.25,6,12,144,133,91,12
3,15,14,54.25,1,9,138,130,87,13
3,15,8,0,0,10,145,134,144,
3,15,3,0,0,7,156,145,0,0
25,14,6,0,0,5,152,0,140,1
25,14,3,2,2,6,156,0,140,2
25,14,1,23,21,5,161,0,127,3
25,14,5,29,6,7,152,0,109,4
25,14,2,33,4,5,156,0,109,5
25,14,7,58,25,5,152,100,80,6
25,14,8,86,28,6,152,0,52,7
25,14,13,88.5,2.5,6,152,0,50,8
25,14,9,89.25,0.75,6,149,0,49,9
25,14,11,89.75,0.5,6,147,0,48,10
25,14,14,95.75,6,9,147,0,37,11
25,14,12,0,0,8,152,0,0,0
25,14,10,0,0,5,152,0,0,0
25,14,4,0,0,7,152,0,0,0
2,4,3,0,0,8,154,121,148,1
2,4,2,1.25,1.25,10,166,153,160,2
2,4,1,2,0.75,7,166,161,159,3
2,4,4,13,11,13,154,135,138,4
2,8,3,0,0,4,154,0,146,1
2,8,1,3.5,3.5,4,159,0,142,2
2,8,4,13.5,10,4,152,0,125,3
2,8,5,14.75,1.25,4,152,0,124,4
2,8,2,23.75,9,4,159,0,122,5
2,8,6,28.75,5,4,152,0,110,6
2,8,8,28.75,0.1,4,152,0,110,7
2,8,7,30.75,2,4,152,0,108,8
24,6,1,0,0,8,164,147,146,1
24,6,3,0.75,0.75,7,157,0,136,2
24,6,7,8.75,8,6,152,0,124,3
24,6,2,16.75,8,8,161,122,126,4
24,6,4,46.75,30,6,157,120,0,5
24,6,6,0,0,6,152,0,0,0
25,15,12,0,0,6,143,107,122,1
25,15,6,4,4,5,153,117,125,2
25,15,1,5,1,6,168,131,140,3
25,15,14,5,0.1,6,142,106,113,4
25,15,11,10,5,10,145,109,114,5
25,15,10,11.25,1.25,7,140,111,112,6
25,15,4,13.75,2.5,5,156,120,119,7
25,15,3,15,1.25,5,155,121,119,8
25,15,7,15.75,0.75,8,149,116,112,9
25,15,9,17.75,2,5,150,114,108,10
25,15,13,32.75,15,9,142,106,85,11
25,15,8,35.25,2.5,6,151,115,92,12
25,15,2,65.25,30,5,158,121,0,13
25,15,5,68.75,3.5,5,153,117,0,14
25,15,15,0,0,5,142,106,0,0
2,22,4,0,0,6,156,0,118,1
2,22,8,1.5,1.5,5,151,0,116,2
2,22,20,3.5,2,4,140,0,105,3
2,22,9,5.5,2,6,156,0,112,4
2,22,17,9.5,4,4,147,0,99,5
2,22,1,16.5,7,5,160,0,105,6
2,22,11,24.5,8,5,149,0,93,7
2,22,2,25,0.5,5,160,0,102,8
2,22,6,25.5,0.5,5,149,0,92,9
2,22,7,26.75,1.25,5,153,0,91,10
2,22,13,28,1.25,5,149,0,90,11
2,22,14,31.5,3.5,5,153,0,86,12
2,22,22,33.25,1.75,4,142,0,71,13
2,22,5,33.75,0.5,6,151,0,84,14
2,22,21,34.25,0.5,4,144,0,75,15
2,22,19,36.75,2.5,4,147,0,72,16
2,22,12,38,1.25,5,149,0,80,17
2,22,16,63,25,5,151,0,50,18
2,22,15,68,5,6,144,0,45,19
2,22,18,73,5,4,147,0,36,20
2,22,10,103,30,6,156,0,0,21
2,22,3,0,0,5,155,0,0,0
2,18,1,0,0,4,159,0,130,1
2,18,7,3,3,4,152,0,114,2
2,18,14,13,10,4,145,0,107,3
2,18,11,25,12,4,152,0,92,4
2,18,3,25.25,0.3,4,158,0,101,5
2,18,6,27.25,2,4,152,0,90,6
2,18,2,33.25,6,4,158,0,93,7
2,18,8,35,1.75,4,145,0,82,8
2,18,9,36.5,1.5,4,149,0,80,9
2,18,18,40,3.5,4,142,0,72,10
2,18,5,43,3,4,149,99,74,11
2,18,15,45,2,4,152,0,72,12
2,18,17,48,3,4,147,0,64,13
2,18,10,48.25,0.3,4,149,0,69,14
2,18,4,48.75,0.5,4,152,0,68,15
2,18,13,78.75,30,4,152,0,0,16
2,18,12,79.25,0.5,4,149,0,0,17
2,18,16,93.25,14,4,144,0,0,18
3,8,2,0,0,7,157,95,113,1
3,8,4,4,4,7,154,0,100,2
3,8,8,11,7,10,147,76,93,3
3,8,1,11.75,0.75,7,157,104,101,4
3,8,7,14.75,3,9,154,104,95,5
3,8,5,24.75,10,9,151,0,78,6
3,8,6,0,0,9,154,0,0,
3,8,3,0,0,7,157,105,0,0
3,22,13,0,0,6,143,112,120,1
3,22,17,1.25,1.25,7,139,107,113,2
3,22,15,2.25,1,7,139,111,115,3
3,22,21,5.25,3,6,133,105,107,4
3,22,9,6.5,1.25,7,152,116,117,5
3,22,7,6.75,0.3,8,153,117,117,6
3,22,4,8.25,1.5,7,158,127,127,7
3,22,5,25.25,17,8,153,122,109,8
3,22,10,28.75,3.5,5,148,115,93,9
3,22,16,29,0.3,12,145,110,87,10
3,22,20,31,2,7,133,105,80,11
3,22,22,35,4,9,140,105,76,12
3,22,12,46,11,9,144,113,74,13
3,22,11,54,8,8,150,114,67,14
3,22,1,54.25,0.2,9,168,131,85,15
3,22,2,65.25,11,7,161,128,70,16
3,22,3,70.25,5,7,163,127,64,17
3,22,19,0,0,7,140,105,0,0
3,22,14,0,0,7,147,112,0,0
3,22,18,0,0,9,138,106,0,0
3,22,6,0,0,7,154,118,0,0
3,22,8,0,0,7,153,117,0,0
2,9,8,0,0,8,142,107,125,1
2,9,1,2.5,2.5,13,163,130,142,2
2,9,4,5.5,3,6,162,127,137,3
2,9,6,11.5,6,11,153,115,118,4
2,9,7,17.5,6,7,139,108,105,5
2,9,5,21,3.5,8,162,124,121,6
2,9,2,22,1,10,163,130,123,7
2,9,3,52,30,8,166,128,0,8
2,9,9,0,0,10,140,102,0,0
25,15,4,0,0,6,160,110,121,1
25,15,9,0.75,0.75,6,151,102,108,2
25,15,8,1,0.3,8,146,102,108,3
25,15,2,1.75,0.75,8,167,116,124,4
25,15,3,5.75,4,5,160,112,116,5
25,15,6,11.75,6,5,154,104,100,6
25,15,10,15.25,3.5,8,143,94,86,7
25,15,5,25.25,10,5,152,109,95,8
25,15,15,28.75,3.5,8,133,91,69,9
25,15,11,44.75,16,5,140,94,56,10
25,15,12,58.75,14,6,144,95,43,11
25,15,7,64.75,6,8,153,103,46,12
25,15,16,72.75,8,11,133,91,25,13
25,15,14,74.25,1.5,7,141,92,25,14
